distid,lunch,math4,year,lenrol,lrexpp
39160,5.1999998,52.400002,1994,6.9186954,8.4523611
39160,5.4400001,82.300003,1995,6.9622436,8.5595341
39160,5.4099998,65.900002,1996,6.9911771,8.57833
39160,5.9499998,64,1997,6.9911771,8.645586
39160,7.21,89,1998,7.0139155,8.6205864
39170,14.2,36.400002,1992,7.8248458,8.3819933
39170,14.6,56.299999,1993,7.857481,8.3917875
39170,14.6,62.299999,1994,7.8751192,8.4900074
39170,13.13,74.599998,1995,7.8674884,8.6064672
39170,13.21,78.5,1996,7.8709297,8.6064148
39170,13.13,76,1997,7.9006367,8.6193886
39170,14.26,81,1998,7.9006367,8.6527395
40020,48.299999,22.200001,1992,6.906755,8.31707
40020,53.099998,23.299999,1993,6.856462,8.4356375
40020,49.5,30.799999,1994,6.8916259,8.3869438
40020,53.849998,51.599998,1995,6.7238326,8.4884186
40020,52.549999,36.5,1996,6.7286286,8.5612488
40020,53.41,43,1997,6.818924,8.644002
40020,49.580002,75,1998,6.7250338,8.6274881
40040,32.5,38.599998,1992,7.6948481,8.3879986
40040,34,35.599998,1993,7.7454357,8.2950916
40040,31.299999,40.400002,1994,7.6680937,8.4033394
40040,35.200001,49.599998,1995,7.6410842,8.5581198
40040,34.009998,47.299999,1996,7.6586995,8.6172094
40040,34.41,49,1997,7.622664,8.6876106
40040,33.720001,67,1998,7.6270576,8.5833168
41010,53.700001,29,1992,10.334783,8.6922703
41010,57.299999,28.700001,1993,10.328625,8.5300922
41010,58.200001,34.900002,1994,10.30213,8.6761055
41010,60.310001,43.299999,1995,10.193804,8.7962732
41010,64.480003,49.900002,1996,10.199807,8.7829819
41010,61.200001,39,1997,10.219319,8.7772474
41010,65.269997,48,1998,10.19343,8.8062763
41020,29.299999,32,1992,7.6377163,8.7607384
41020,39.400002,38.200001,1993,7.6568103,8.7358932
41020,39.900002,39.200001,1994,7.6925697,8.6983976
41020,44.209999,52.799999,1995,7.7655692,8.7008839
41020,43.080002,70.199997,1996,7.7630215,8.7578888
41020,43.130001,56,1997,7.7591872,8.8040247
41020,44.040001,72,1998,7.7621708,8.8342009
41025,12.2,61.700001,1992,8.056427,8.4990187
41025,12.3,56.700001,1993,8.0740261,8.4610996
41025,13,64.5,1994,8.091321,8.5386591
41025,15.09,76,1995,8.0780678,8.6464949
41025,13.03,76.300003,1996,8.0649509,8.6705561
41025,13.67,80,1997,8.1143246,8.6611204
41025,13.74,90,1998,8.1122284,8.6420202
41026,27.200001,35.700001,1992,8.8876524,8.5532093
41026,28.6,43.700001,1993,8.840291,8.5366497
41026,28.5,44.5,1994,8.78722,8.6290045
41026,29.84,78.699997,1995,8.6699142,8.7276897
41026,29.059999,80.599998,1996,8.6326628,8.719697
41026,26.4,82,1997,8.6649237,8.7155523
41026,29.1,77,1998,8.6441784,8.7552929
41040,12.2,41.599998,1992,7.4524026,8.487772
41040,12.5,46.5,1993,7.5043917,8.4811049
41040,13.2,42.299999,1994,7.5448608,8.6029062
41040,13.41,77.099998,1995,7.6299758,8.6604633
41040,12.95,77.900002,1996,7.6553907,8.7108021
41040,11.44,75,1997,7.6889133,8.7428932
41040,13.35,91,1998,7.728416,8.7358599
41050,5.9000001,46.599998,1992,7.7685332,8.6580839
41050,8.3999996,54.5,1993,7.8139958,8.7204227
41050,8.8000002,64,1994,7.8304257,8.7853937
41050,10,78.599998,1995,7.8943181,8.7781038
41050,8.6199999,86.699997,1996,7.9182649,8.8355284
41050,8.2399998,85,1997,7.9564767,8.825119
41050,7.96,93,1998,7.9817333,8.812891
41070,20.1,41.099998,1992,7.8939452,8.3339748
41070,24.299999,58.5,1993,7.9179006,8.3254175
41070,24.299999,46.599998,1994,7.9462638,8.4122801
41070,26.559999,72.199997,1995,7.9536695,8.5049734
41070,30.41,65.300003,1996,7.9703951,8.5551615
41070,25.940001,64,1997,8.0130119,8.5822315
41070,26.709999,78,1998,8.0291071,8.6378403
41080,10.5,43.099998,1992,7.6148052,8.4723387
41080,11.9,52,1993,7.5400901,8.5215025
41080,7.8000002,46,1994,7.5158892,8.6003189
41080,9.1000004,74.599998,1995,7.4815559,8.6336422
41080,9.7399998,63.599998,1996,7.5395589,8.6836329
41080,10.47,79,1997,7.5847731,8.6929932
41080,8.4200001,92,1998,7.6415644,8.6766977
41090,1.7,64.5,1992,7.8188324,8.5881252
41090,2.2,75.900002,1993,7.8355794,8.6179991
41090,2.3,86.300003,1994,7.8248458,8.6965885
41090,2.27,90.699997,1995,7.8336,8.8042088
41090,1.9400001,89.699997,1996,7.8682542,8.7765303
41090,2.6800001,77,1997,7.8894591,8.7973976
41090,2.96,91,1998,7.8720741,8.8125982
41110,2.7,86.199997,1992,8.6693993,8.6876507
41110,2.5999999,89,1993,8.7137461,8.7041559
41110,2.4000001,87.400002,1994,8.7552652,8.8105831
41110,2.76,98.599998,1995,8.8147764,8.771266
41110,3.0999999,97.199997,1996,8.8414478,8.8510332
41110,2.71,97,1997,8.887929,8.8498011
41110,2.53,98,1998,8.9286404,8.8627625
41120,33.099998,33.299999,1992,7.8811822,8.4060593
41120,36.299999,40,1993,7.8160138,8.497551
41120,40.700001,68.099998,1994,7.690743,8.6188812
41120,41.490002,90.099998,1995,7.097549,8.8490314
41120,39.130001,95.099998,1996,7.1316986,8.8280602
41120,45.66,91,1997,7.1188264,8.8862705
41120,47.939999,98,1998,7.1276937,8.7734423
41130,9.3000002,66.599998,1992,8.4118328,8.4230452
41130,10.7,59.799999,1993,8.4698915,8.3897715
41130,10.2,69.699997,1994,8.5105715,8.4681816
41130,9.9700003,86.199997,1995,8.5442247,8.5550823
41130,9.6899996,89.699997,1996,8.5737629,8.6045418
41130,10.13,89,1997,8.6002464,8.6301651
41130,11.28,94,1998,8.6392336,8.6570301
41140,31.5,53.200001,1992,7.5683794,8.4880085
41140,31.700001,43.799999,1993,7.5963922,8.4530783
41140,29.6,66.900002,1994,7.623642,8.5004139
41140,31.299999,67.900002,1995,7.6586995,8.6289444
41140,28.370001,65.800003,1996,7.7119966,8.6192436
41140,30.309999,75,1997,7.7319307,8.6381712
41140,26.790001,73,1998,7.7061629,8.6636858
41145,16.299999,36,1992,7.9017477,8.6671839
41145,19.6,42.900002,1993,7.9603238,8.6819849
41145,20.5,52.200001,1994,7.9959803,8.6983976
41145,21.059999,67.400002,1995,8.0020247,8.7043829
41145,20.82,72.199997,1996,8.0133429,8.7218666
41145,21.73,65,1997,8.0529327,8.7486219
41145,21.16,68,1998,8.0671492,8.7353849
41150,21.9,39.700001,1992,7.4330754,8.3408213
41150,23.799999,29,1993,7.4639368,8.3459272
41150,22.299999,44.099998,1994,7.4372063,8.4702272
41150,20.09,52.700001,1995,7.3388882,8.5783348
41150,19.48,62.700001,1996,7.3264656,8.5360708
41150,20.809999,59,1997,7.3382382,8.6095896
41150,22.379999,98,1998,7.3264656,8.5904799
41160,16.5,48.299999,1992,8.8921995,8.627821
41160,19.1,58,1993,8.9310236,8.6431856
41160,20.6,61.099998,1994,8.9668665,8.7300558
41160,21.01,80.800003,1995,8.9906912,8.7061281
41160,22.040001,77.599998,1996,9.0174837,8.7123184
41160,23.639999,71,1997,9.0262976,8.7752409
41160,23.780001,82,1998,9.0422764,8.7587023
41170,12.2,34.599998,1992,8.1134262,8.4451723
41170,14.1,48,1993,8.1244469,8.4582758
41170,12.2,71.800003,1994,8.1285849,8.4383974
41170,13.83,72.5,1995,8.0937681,8.6147165
41170,14.85,72.099998,1996,8.1279955,8.6483746
41170,15.34,83,1997,8.1622314,8.6531219
41170,16.959999,93,1998,8.1763916,8.6577148
41210,7.0999999,51.099998,1992,8.6508493,8.3978434
41210,9.3000002,51.700001,1993,8.6871052,8.4082718
41210,6.9000001,65.800003,1994,8.7074833,8.5037117
41210,9.5600004,87.5,1995,8.7492571,8.5755568
41210,6.3000002,85.900002,1996,8.78263,8.5756311
41210,7.4499998,77,1997,8.8334627,8.5902576
41210,6.0300002,93,1998,8.8570881,8.6068172
41240,25.9,31.6,1992,8.0668354,8.3427305
41240,26.299999,37.5,1993,8.0931568,8.3390484
41240,23.1,40.700001,1994,8.0614872,8.4674988
41240,24.809999,67,1995,7.9905767,8.493392
41240,26.76,65.599998,1996,8.0020247,8.5229359
41240,24.75,49,1997,8.043663,8.5492735
41240,25.139999,74,1998,8.0375433,8.555088
43040,74.800003,17.1,1992,6.7753663,8.6010418
43040,74.400002,20,1993,6.7452364,8.6279907
43040,64.900002,36.5,1994,6.7945867,8.6825514
43040,76.349998,46.599998,1995,6.7428808,8.8558102
43040,80.580002,28.299999,1996,6.7019606,8.9413357
43040,79.809998,50,1997,6.6745615,8.9163723
43040,78.489998,53,1998,6.6745615,8.8631802
44010,18.9,40.599998,1992,8.9859457,8.418005
44010,18.9,47.099998,1993,8.9864464,8.4090147
44010,19.200001,63.599998,1994,8.9820585,8.459959
44010,18.5,68.199997,1995,8.9613657,8.5907402
44010,16.370001,65.400002,1996,8.9705591,8.6199827
44010,15.63,66,1997,8.9738579,8.5961895
44010,18.1,77,1998,8.929965,8.6420202
44020,13.9,37.5,1992,7.1428275,8.359746
44020,15.3,40.400002,1993,7.1800699,8.3665409
44020,11.1,55.200001,1994,7.1785455,8.3604422
44020,10.77,68.199997,1995,7.2122946,8.4359045
44020,10.99,60.700001,1996,7.2591162,8.4309559
44020,10.39,68,1997,7.2626286,8.4696817
44020,9.1899996,71,1998,7.30586,8.488246
44050,9.1000004,67.300003,1992,6.6147256,8.376214
44050,10.2,66,1993,6.5985088,8.4378042
44050,7.6999998,52.599998,1994,6.6147256,8.6223974
44050,9.3299999,92.199997,1995,6.6732979,8.507103
44050,8.5699997,68.599998,1996,6.7068624,8.5474501
44050,8.5600004,61,1997,6.7428808,8.5932283
44050,8.6700001,72,1998,6.7369671,8.6082563
44060,20.1,36,1992,7.7332458,8.3151121
44060,20,59.200001,1993,7.7209053,8.3475075
44060,22.200001,65,1994,7.7288556,8.430397
44060,26.23,73.400002,1995,7.6755462,8.5073156
44060,25.17,74.199997,1996,7.7021046,8.4982224
44060,25.6,84,1997,7.7021046,8.5030947
44060,23.26,93,1998,7.6993895,8.5928564
44090,21.200001,43.200001,1992,7.8018003,8.2864208
44090,20.200001,42.5,1993,7.7948232,8.3003483
44090,20.700001,54.5,1994,7.7944112,8.3765268
44090,19.76,66.5,1995,7.7828074,8.5391378
44090,19.860001,71.400002,1996,7.8075099,8.5184507
44090,21.139999,68,1997,7.8524389,8.5169935
44090,19.27,85,1998,7.8678713,8.5823946
45010,23.4,53.700001,1992,6.6306834,8.4439421
45010,22.299999,69,1993,6.6293631,8.5283365
45010,22.200001,59.5,1994,6.6920838,8.5001936
45010,21.299999,65,1995,6.7068624,8.6244135
45010,18.690001,64.400002,1996,6.7487597,8.6116409
45010,19.049999,80,1997,6.7511015,8.6044712
45010,15.99,94,1998,6.8057227,8.5919428
45020,29.9,50,1992,5.908083,8.6259756
45020,28.700001,45,1993,5.9661469,8.6400471
45020,23.299999,60.900002,1994,5.9661469,8.7286539
45020,23.73,45.5,1995,5.971262,8.7918024
45020,22.559999,84.599998,1996,6.0450053,8.8455973
45020,22.77,85,1997,6.0450053,8.85495
45020,25.290001,79,1998,6.0799332,8.8581514
45040,33.200001,50,1992,5.5606818,8.8894606
45040,35.900002,42.099998,1993,5.6419072,8.8942175
45040,34.799999,66.699997,1994,5.7004437,8.86098
45040,26.799999,83.300003,1995,5.7235851,8.9553289
45040,29.17,66.699997,1996,5.659482,9.1372852
45040,30.1,58,1997,5.7651911,9.0606794
45040,37.689999,100,1998,5.768321,8.9353361
45050,15.2,37.900002,1992,6.7753663,8.3162317
45050,22.6,51.900002,1993,6.8741984,8.2981377
45050,23.5,50,1994,6.8895912,8.4421406
45050,21.09,63.5,1995,6.8966942,8.525444
45050,20.02,63.099998,1996,6.906755,8.5846605
45050,15.98,67,1997,6.9027429,8.6640606
45050,18.389999,70,1998,6.9772816,8.6283693
46010,26.4,35.900002,1992,8.5533323,8.4844685
46010,32.400002,39.700001,1993,8.5261526,8.5025225
46010,32.200001,31.5,1994,8.5243673,8.6208363
46010,35.59,58.799999,1995,8.4726143,8.7539635
46010,32.299999,57.5,1996,8.4724054,8.7703552
46010,30.110001,55,1997,8.4599876,8.6750517
46010,31.790001,68,1998,8.4261742,8.7784595
46020,15.5,33,1992,7.1057863,8.3775301
46020,18.5,45.200001,1993,7.0604763,8.4746351
46020,19.799999,38.299999,1994,7.0800266,8.5050287
46020,20.690001,71.800003,1995,7.1180162,8.5936708
46020,17.059999,48.5,1996,7.138073,8.670907
46020,17.950001,60,1997,7.166266,8.6183043
46020,16.33,70,1998,7.1685801,8.6532555
46040,16,35.700001,1992,7.374002,8.3270817
46040,18.299999,46.299999,1993,7.3466554,8.3821726
46040,17,53,1994,7.372118,8.3916206
46040,20.299999,57.599998,1995,7.3632798,8.5512218
46040,18.870001,66.300003,1996,7.3790083,8.5665207
46040,21.450001,60,1997,7.3839893,8.5827932
46040,18.67,77,1998,7.3562799,8.6290741
46050,8,43.799999,1992,6.1268692,8.3955212
46050,9.1000004,28.6,1993,6.0958247,8.4685898
46050,11,37.799999,1994,6.0958247,8.5431013
46050,9.2799997,81.300003,1995,6.09131,8.6175785
46050,7.1100001,66.699997,1996,6.1158919,8.6005974
46050,12.76,63,1997,6.1696105,8.6186657
46050,14,62,1998,6.1903152,8.601944
46060,5.0999999,38.5,1992,7.0475173,8.2616205
46060,3.4000001,47.200001,1993,7.0457764,8.2898073
46060,3.4000001,48,1994,7.0405364,8.3935833
46060,5.5300002,62.900002,1995,7.1024995,8.4227962
46060,3.3599999,74.400002,1996,7.1090622,8.4314022
46060,3.8499999,62,1997,7.1106963,8.4755373
46060,6.4899998,63,1998,7.130899,8.4529667
46070,16.1,17.1,1992,6.0112672,8.2739515
46070,16.4,22.200001,1993,6.0210233,8.34408
46070,22.5,37.5,1994,6.0063534,8.4745312
46070,22.110001,42.900002,1995,6.0161572,8.5911312
46070,18.809999,50,1996,6.0402546,8.5717649
46070,12.17,46,1997,6.0185933,8.6097727
46070,16.02,27,1998,6.0185933,8.6741762
46080,22.9,20.299999,1992,7.123673,8.2844019
46080,24.9,27.1,1993,7.158514,8.284214
46080,20.6,25.299999,1994,7.1284962,8.3667564
46080,20.540001,51.299999,1995,7.1396604,8.472908
46080,19.17,40,1996,7.1074257,8.5294237
46080,22.540001,37,1997,7.1396604,8.5615931
46080,24.51,77,1998,7.116394,8.5934038
46090,33.200001,14.9,1992,6.4504704,8.5940752
46090,38.099998,52.5,1993,6.4361506,8.61619
46090,40.900002,41.700001,1994,6.4313312,8.7170162
46090,39.290001,59.5,1995,6.4536252,8.8348751
46090,36.400002,40,1996,6.5250297,8.8205357
46090,45.09,61,1997,6.6995006,8.6975126
46090,43.169998,81,1998,6.7696419,8.7407541
46100,26.700001,31.299999,1992,6.985642,8.2771559
46100,28.299999,21.1,1993,6.9536843,8.3498735
46100,28,33.799999,1994,6.9196839,8.4175587
46100,28.639999,50,1995,6.8926415,8.5479593
46100,28.48,53.799999,1996,6.9047508,8.5711832
46100,27.59,53,1997,6.9304948,8.5978508
46100,26.84,59,1998,6.8875527,8.6585693
46110,12.5,35,1992,7.4097419,8.2730761
46110,14.8,30.5,1993,7.4067106,8.323802
46110,12.4,57.400002,1994,7.4006205,8.413002
46110,10.74,62.5,1995,7.4187808,8.5015554
46110,10.58,70.800003,1996,7.4377952,8.5151758
46110,10.28,64,1997,7.4650826,8.5619755
46110,10.3,83,1998,7.4849305,8.5382614
46130,22.799999,40,1992,6.8469429,8.4345427
46130,25.9,35.299999,1993,6.8178306,8.4792604
46130,23.5,50,1994,6.81564,8.5909061
46130,20.43,45.299999,1995,6.8265452,8.6657419
46130,21.540001,64.900002,1996,6.84588,8.6702051
46130,21.08,72,1997,6.8906093,8.6741972
46130,21.889999,80,1998,6.8844867,8.6945038
46140,11.4,42.099998,1992,8.049427,8.4325523
46140,12.6,50,1993,8.0339823,8.4601593
46140,10.9,48.099998,1994,8.02388,8.4971037
46140,11.92,61.900002,1995,8.0245352,8.5938663
46140,11.19,58.200001,1996,8.041091,8.5563421
46140,11.35,58,1997,8.0583277,8.5730066
46140,12.62,76,1998,8.0633774,8.5985003
47010,5.4000001,65.300003,1992,8.6569548,8.5743914
47010,5.5999999,61.099998,1993,8.6827078,8.5790911
47010,5.6999998,58.299999,1994,8.7248573,8.6417065
47010,5.1399999,78.800003,1995,8.7656145,8.6459398
47010,6.2199998,78.099998,1996,8.78722,8.65695
47010,4.73,71,1997,8.8058252,8.6965103
47010,4.48,83,1998,8.8043251,8.7155571
47030,17.1,35.299999,1992,7.8481531,8.3704014
47030,14.8,32.700001,1993,7.8898339,8.3932972
47030,15.7,67.400002,1994,7.9298463,8.4023685
47030,15.43,67.800003,1995,7.8272409,8.5842609
47030,16.370001,65.300003,1996,7.8830695,8.57833
47030,17.91,57,1997,7.9437828,8.5893278
47030,18.85,65,1998,7.9789963,8.6301298
47060,2.9000001,41.400002,1992,8.0879478,8.5034361
47060,3.5999999,58.599998,1993,8.1191006,8.5110521
47060,3.8,76.099998,1994,8.1265182,8.5337715
47060,4.8699999,86.300003,1995,8.1817207,8.6342039
47060,3.8900001,83,1996,8.2212105,8.6188745
47060,3.0999999,80,1997,8.2406492,8.6483965
47060,3.01,95,1998,8.2862692,8.6258993
47070,6.3000002,44.400002,1992,8.6434736,8.4997177
47070,8,55.400002,1993,8.6664753,8.4845533
47070,8.3000002,66.5,1994,8.6909781,8.5644016
47070,9.6899996,75.300003,1995,8.7157164,8.602026
47070,9.1700001,75,1996,8.7404966,8.6220112
47070,9.6499996,78,1997,8.7814016,8.6155891
47070,10.05,81,1998,8.8106089,8.6218281
47080,5.9000001,46.5,1992,8.1867428,8.4441881
47080,6.3000002,43.5,1993,8.2136526,8.420826
47080,5.8000002,64.800003,1994,8.2568665,8.4783659
47080,6.0300002,69.699997,1995,8.281724,8.5385189
47080,6.3299999,70,1996,8.3289337,8.5162001
47080,3.45,62,1997,8.3927631,8.5769701
47080,4.4000001,76,1998,8.4162674,8.5825796
48040,42,22.5,1992,7.189168,8.3435469
48040,42.299999,28.9,1993,7.1260872,8.4038029
48040,46.900002,34.5,1994,7.1172056,8.4225712
48040,45.389999,40.5,1995,7.1268907,8.5747614
48040,42.41,38.799999,1996,7.1514854,8.5930405
48040,41.669998,32,1997,7.1388669,8.6490984
48040,43.509998,67,1998,7.1147695,8.7331657
49010,37.599998,25.4,1992,7.0076008,8.341095
49010,39.599998,50.900002,1993,6.9874902,8.4332237
49010,42.200001,40,1994,6.9536843,8.4722681
49010,37.299999,52.5,1995,6.7945867,8.5799179
49010,41.459999,50.799999,1996,6.7776465,8.6624498
49010,38.82,55,1997,6.7615728,8.6664753
49010,44,64,1998,6.7707896,8.6860561
49040,40.700001,21.200001,1992,6.0684257,8.4527655
49040,38.700001,36.700001,1993,6.0730443,8.477644
49040,40.5,48.299999,1994,6.0088134,8.6139784
49040,41.799999,46.700001,1995,6.0707378,8.6555233
49040,46.400002,60.5,1996,6.0822191,8.7089462
49040,43.740002,63,1997,6.0844994,8.8270283
49040,50.450001,97,1998,6.0867748,8.8025818
49055,42.700001,15.8,1992,5.855072,8.5593691
49055,46.200001,22.6,1993,5.8805332,8.5842981
49055,50.599998,45.5,1994,5.891644,8.6280355
49055,53.869999,47.799999,1995,5.9162021,8.7295656
49055,49.419998,43.799999,1996,5.8377304,8.8237028
49055,46.549999,50,1997,5.811141,8.856946
49055,45.720001,60,1998,5.8260002,8.8012486
49070,42.200001,46.200001,1992,5.0751739,8.2545052
49070,42.400002,42.900002,1993,5.1416636,8.1914244
49070,44.400002,36.400002,1994,5.1590552,8.2144918
49070,34.580002,58.799999,1995,4.8121843,8.7612505
49070,31.48,36.400002,1996,4.8202815,8.8013191
49070,34.82,77,1997,4.8598123,8.7530556
49070,44.830002,71,1998,4.8598123,8.7834511
49110,8.3000002,25,1992,4.3438053,9.104434
49110,6.9000001,42.900002,1993,4.2484951,9.2455759
49110,10.2,75,1994,4.4773369,9.0515604
49110,11.24,80,1995,4.4886365,9.0999594
49110,12,81.800003,1996,4.6151204,8.9780045
49110,13.33,100,1997,4.5538769,9.0990734
49110,16.469999,100,1998,4.5325994,9.1617413
50000,16.6,38.700001,1992,8.6454105,8.6570892
50000,18.4,43.599998,1993,8.6427679,8.6922932
50000,16.200001,52.900002,1994,6.253829,7.935276
50000,15.99,68.599998,1995,8.6130486,8.7924423
50000,15,74,1996,6.338594,8.3857946
50000,16.469999,71,1997,6.3733196,8.3993101
50000,16.82,84,1998,8.6202908,8.7945557
50010,26.1,27.200001,1992,7.8347883,8.9540281
50010,28.1,35.700001,1993,7.8308229,9.0168142
50010,28.700001,37.299999,1994,7.8454161,8.9793253
50010,27.860001,63.400002,1995,7.8644199,9.0293102
50010,27.879999,62.400002,1996,7.8917046,8.9957829
50010,31.09,52,1997,7.9039655,9.0215979
50010,31.99,78,1998,7.9054418,9.0162354
50020,14.5,51.099998,1992,9.1282625,8.4740114
50020,18.9,43.700001,1993,9.1098566,8.5671177
50020,19.200001,50.299999,1994,9.0324087,8.6600866
50020,24.93,62.799999,1995,8.8226166,8.7688122
50020,26.34,74,1996,8.8223219,8.7543449
50020,27.379999,72,1997,8.829958,8.7821693
50020,29.209999,90,1998,8.8334627,8.8470278
50030,21.9,29.6,1992,8.7279406,8.592803
50030,25.9,44.599998,1993,8.7355251,8.5944252
50030,26.700001,44.099998,1994,8.7229061,8.6851187
50030,25.959999,73.699997,1995,8.7448063,8.7836056
50030,25.76,82.599998,1996,8.7471933,8.7943659
50030,26.049999,72,1997,8.7535295,8.8097134
50030,27.1,83,1998,8.7528973,8.7902184
50040,12.8,38.599998,1992,8.387085,8.4459095
50040,15.3,44.599998,1993,8.3779316,8.5168467
50040,15.1,54.099998,1994,8.4147177,8.5217695
50040,18.76,68.300003,1995,8.3916302,8.6646519
50040,16.700001,64.400002,1996,8.4160461,8.6772022
50040,16.709999,58,1997,8.4433317,8.6743679
50040,17.76,65,1998,8.4826021,8.6406288
50050,6.5,31.1,1992,7.5261788,8.4515448
50050,5.1999998,46.799999,1993,7.4633632,8.4769506
50050,4,49.5,1994,7.4247618,8.5426798
50050,5.04,71.599998,1995,7.4018416,8.6952591
50050,4.9699998,69.800003,1996,7.426549,8.6668634
50050,6.4699998,65,1997,7.4448333,8.6796522
50050,6.4699998,75,1998,7.4736371,8.6580563
50070,25,38.5,1992,8.3047419,8.5204554
50070,29,24.200001,1993,8.3603058,8.6915474
50070,34.299999,66.699997,1994,8.3311043,8.6858501
50070,31.57,73.900002,1995,7.9233484,8.8010426
50070,28.639999,83.900002,1996,7.9912539,8.6968822
50070,31.799999,70,1997,7.9679732,8.774622
50070,30.049999,88,1998,8.0176373,8.7549829
50080,4.5999999,45.799999,1992,9.1404543,8.5369663
50080,5.1999998,54.5,1993,9.1592579,8.5892715
50080,5.1999998,57.700001,1994,9.1677456,8.5397186
50080,5.75,70.199997,1995,9.1835852,8.6381311
50080,3.1099999,72.800003,1996,9.2083387,8.6869183
50080,6.5799999,68,1997,9.2348375,8.6673355
50080,6.6399999,84,1998,9.2868385,8.6530838
50090,26.1,37.599998,1992,7.9515595,8.7294054
50090,29.799999,26.4,1993,7.9820747,8.7021275
50090,30.1,45.700001,1994,7.9734998,8.7643013
50090,30.450001,65.300003,1995,8.0326853,8.8523512
50090,30.84,65.599998,1996,8.0394802,8.8605118
50090,30.17,47,1997,8.0583277,8.8677092
50090,37.220001,76,1998,8.0618019,8.8710909
50100,12.5,49.900002,1992,8.4107208,8.7286654
50100,13.1,60.099998,1993,8.4164886,8.7694197
50100,14.6,70.599998,1994,8.4153824,8.792491
50100,12.97,74.900002,1995,8.4454823,8.8529539
50100,15.14,79.599998,1996,8.471777,8.8724861
50100,14.29,79,1997,8.4869404,8.8653116
50100,12.63,89,1998,8.4724054,8.8886309
50120,7.3000002,35.5,1992,8.0538874,8.6926537
50120,11.5,43.599998,1993,8.0414133,8.6821728
50120,14.6,38.799999,1994,7.9912539,8.8245382
50120,13.85,65.900002,1995,8.0802374,8.7673378
50120,14.7,69.5,1996,8.0864105,8.7751083
50120,9.1300001,68,1997,8.118207,8.7993603
50120,8.5,85,1998,8.1161184,8.6971388
50130,8.5,47.200001,1992,7.877018,8.7522736
50130,9.5,51.5,1993,7.8913307,8.7287273
50130,9.8000002,74.800003,1994,7.8954358,8.7832384
50130,10.52,79.699997,1995,7.9233484,8.8435755
50130,8.7399998,80.400002,1996,7.9395151,8.8377581
50130,8.7200003,83,1997,7.9405837,8.8276148
50130,8.1800003,86,1998,7.9355874,8.8694305
50140,12.2,47.900002,1992,8.9722099,8.7217894
50140,14.9,57.299999,1993,9.0120115,8.6960154
50140,15.3,74.5,1994,9.0397892,8.7349453
50140,14.58,78.5,1995,9.1239109,8.7127323
50140,14.44,71.199997,1996,9.1309729,8.7367601
50140,12.65,75,1997,9.1826611,8.7878304
50140,13.62,88,1998,9.2094402,8.7288723
50160,43.799999,28.4,1992,8.5846653,8.5483418
50160,51.5,39.900002,1993,8.4572306,8.7931309
50160,50.5,48.200001,1994,8.4375,8.740159
50160,42.529999,70.099998,1995,8.049427,8.9114332
50160,41.299999,60.799999,1996,8.05896,8.9426737
50160,41.119999,51,1997,8.070281,8.8855791
50160,41.139999,65,1998,8.1250391,8.8959389
50170,30.299999,19.799999,1992,6.9782138,8.5776272
50170,25.200001,43.5,1993,6.9772816,8.5489912
50170,30.700001,33.299999,1994,6.9236288,8.5921125
50170,29.34,40.200001,1995,6.9363427,8.6964922
50170,29.110001,36.200001,1996,6.9930153,8.6427956
50170,32.330002,33,1997,7.0112138,8.7503662
50170,31.290001,49,1998,7.0273147,8.7792168
50180,9.3000002,24.5,1992,7.4736371,8.43752
50180,9.5,28.9,1993,7.4894123,8.4732437
50180,9.6999998,35.099998,1994,7.5010819,8.507
50180,11.83,65.699997,1995,7.4690838,8.5934763
50180,10.77,44.299999,1996,7.4696541,8.6064148
50180,9.5600004,58,1997,7.4776044,8.6190271
50180,10.08,78,1998,7.4809923,8.6077175
50190,8.6999998,37.5,1992,8.3409328,8.6222754
50190,10.2,51.099998,1993,8.3527899,8.6329498
50190,10.9,60,1994,8.3850327,8.6627121
50190,9.2799997,70.199997,1995,8.4116106,8.7271776
50190,8.7700005,79.199997,1996,8.4648466,8.7121496
50190,10.29,74,1997,8.4976025,8.7255077
50190,11.4,85,1998,8.5197897,8.7191038
50200,16,42.299999,1992,7.6477861,8.7886801
50200,15.3,36.200001,1993,7.6824822,8.7868738
50200,16.299999,46.599998,1994,7.6912003,8.7965946
50200,16.65,73.699997,1995,7.7177963,8.8770514
50200,16.18,70.099998,1996,7.7432699,8.8574591
50200,16.16,78,1997,7.7310534,8.9250555
50200,15.12,80,1998,7.7410989,8.8867273
50210,5.5,44,1992,10.032057,8.5961914
50210,6.1999998,44.900002,1993,10.04477,8.6376867
50210,6.3000002,56.200001,1994,10.056638,8.6853018
50210,7.1700001,70.199997,1995,10.112492,8.7116928
50210,6.75,77.800003,1996,10.12775,8.7178574
50210,7.1199999,76,1997,10.151714,8.7201338
50210,6.7600002,87,1998,10.168962,8.7102137
50220,43.400002,37,1992,8.9344549,8.4119234
50220,45.099998,40.200001,1993,8.8437595,8.5734377
50220,44.200001,43,1994,8.7577839,8.6311321
50220,47.09,46.599998,1995,8.3875399,8.8518991
50220,52.790001,60.5,1996,8.3857164,8.8736324
50220,53.759998,69,1997,8.4202414,8.8562336
50220,56.299999,85,1998,8.4064846,8.8921556
50230,7.3000002,40.200001,1992,9.5265369,8.9835949
50230,9.1999998,41.700001,1993,9.523983,8.9352646
50230,9.6000004,57.400002,1994,9.5127382,8.9575319
50230,10.64,64.300003,1995,9.5448818,9.0163527
